club_code,state,reporting_group_company_level
071,ME,Independent
071,MI,Independent
071,MN,Independent
071,MO,Independent
071,MS,Independent
071,MT,Independent
071,NC,Independent
133,IA,ACA
133,ID,ACA
133,IL,ACA
133,IN,ACA
133,KS,ACA
133,KY,ACA
133,LA,ACA
133,MA,ACA
133,MD,ACA
133,ME,ACA
133,MI,ACA
133,MN,ACA
133,MO,ACA
113,GA,ACG
113,HI,ACG
113,IA,ACG
113,ID,ACG
113,IL,ACG
113,IN,ACG
113,KS,ACG
113,KY,ACG
113,LA,ACG
113,MA,ACG
113,MD,ACG
071,ND,Independent
071,NE,Independent
071,NH,Independent
071,NJ,Independent
071,NM,Independent
112,CO,Independent
112,CT,Independent
112,DC,Independent
112,DE,Independent
112,FL,Independent
112,GA,Independent
112,HI,Independent
112,IA,Independent
112,ID,Independent
112,IL,Independent
112,IN,Independent
112,KS,Independent
112,KY,Independent
112,LA,Independent
112,MA,Independent
112,MD,Independent
071,NV,Independent
071,OH,Independent
071,OK,Independent
071,OR,Independent
071,PA,Independent
071,PR,Independent
071,RI,Independent
201,NH,Independent
201,NJ,Independent
201,NM,Independent
201,NV,Independent
201,OH,Independent
201,OK,Independent
201,OR,Independent
201,PA,Independent
201,PR,Independent
201,RI,Independent
201,SC,Independent
201,SD,Independent
201,TN,Independent
201,TX,Independent
201,UT,Independent
201,VA,Independent
201,VI,Independent
201,VT,Independent
201,WA,Independent
201,WI,Independent
201,WV,Independent
201,WY,Independent
201,ZZ,Independent
212,AK,ACA
216,WA,ACE
216,WI,ACE
216,WV,ACE
216,WY,ACE
216,ZZ,ACE
217,AK,Independent
217,AL,Independent
217,AR,Independent
217,AZ,Independent
217,CA,Independent
217,CO,Independent
270,TX,ACG
270,UT,ACG
270,VA,ACG
270,VI,ACG
270,VT,ACG
270,WA,ACG
270,WI,ACG
270,WV,ACG
270,WY,ACG
270,ZZ,ACG
601,AK,ACE
601,AL,ACE
601,AR,ACE
601,AZ,ACE
601,CA,ACE
601,CO,ACE
601,CT,ACE
601,DC,ACE
601,DE,ACE
601,FL,ACE
601,GA,ACE
601,HI,ACE
601,IA,ACE
601,ID,ACE
601,IL,ACE
601,IN,ACE
601,KS,ACE
601,KY,ACE
601,LA,ACE
601,MA,ACE
252,MI,ACE
252,MN,ACE
252,MO,ACE
252,MS,ACE
252,MT,ACE
252,NC,ACE
252,ND,ACE
252,NE,ACE
252,NH,ACE
252,NJ,ACE
252,NM,ACE
252,NV,ACE
252,OH,ACE
252,OK,ACE
252,OR,ACE
252,PA,ACE
252,PR,ACE
252,RI,ACE
252,SC,ACE
252,SD,ACE
252,TN,ACE
252,TX,ACE
252,UT,ACE
252,VA,ACE
252,VI,ACE
252,VT,ACE
252,WA,ACE
243,IA,ACG
243,ID,ACG
243,IL,ACG
243,IN,ACG
243,KS,ACG
243,KY,ACG
243,LA,ACG
243,MA,ACG
243,MD,ACG
243,ME,ACG
243,MI,ACG
243,MN,ACG
243,MO,ACG
243,MS,ACG
243,MT,ACG
243,NC,ACG
243,ND,ACG
243,NE,ACG
243,NH,ACG
137,TN,Independent
137,TX,Independent
137,UT,Independent
137,VA,Independent
137,VI,Independent
137,VT,Independent
137,WA,Independent
137,WI,Independent
137,WV,Independent
137,WY,Independent
137,ZZ,Independent
151,AK,ACE
151,AL,ACE
151,AR,ACE
151,AZ,ACE
154,RI,Independent
154,SC,Independent
154,SD,Independent
154,TN,Independent
154,TX,Independent
154,UT,Independent
154,VA,Independent
154,VI,Independent
154,VT,Independent
154,WA,Independent
154,WI,Independent
154,WV,Independent
154,WY,Independent
154,ZZ,Independent
158,AK,Independent
158,AL,Independent
158,AR,Independent
158,AZ,Independent
158,CA,Independent
158,CO,Independent
158,CT,Independent
158,DC,Independent
158,DE,Independent
158,FL,Independent
158,GA,Independent
158,HI,Independent
158,IA,Independent
158,ID,Independent
158,IL,Independent
158,IN,Independent
158,KS,Independent
158,KY,Independent
158,LA,Independent
158,MA,Independent
158,MD,Independent
158,ME,Independent
158,MI,Independent
158,MN,Independent
158,MO,Independent
158,MS,Independent
158,MT,Independent
158,NC,Independent
158,ND,Independent
158,NE,Independent
158,NH,Independent
158,NJ,Independent
158,NM,Independent
158,NV,Independent
158,OH,Independent
158,OK,Independent
158,OR,Independent
158,PA,Independent
158,PR,Independent
158,RI,Independent
158,SC,Independent
158,SD,Independent
158,TN,Independent
158,TX,Independent
158,UT,Independent
158,VA,Independent
135,MI,Independent
260,ME,Independent
260,MI,Independent
260,MN,Independent
260,MO,Independent
260,MS,Independent
260,MT,Independent
260,NC,Independent
260,ND,Independent
260,NE,Independent
260,NH,Independent
260,NJ,Independent
260,NM,Independent
260,NV,Independent
260,OH,Independent
260,OK,Independent
260,OR,Independent
260,PA,Independent
601,MD,ACE
601,ME,ACE
601,MI,ACE
601,MN,ACE
601,MO,ACE
601,MS,ACE
601,MT,ACE
601,NC,ACE
601,ND,ACE
601,NE,ACE
601,NH,ACE
601,NJ,ACE
601,NM,ACE
601,NV,ACE
601,OH,ACE
601,OK,ACE
601,OR,ACE
601,PA,ACE
601,PR,ACE
601,RI,ACE
601,SC,ACE
601,SD,ACE
601,TN,ACE
601,TX,ACE
601,UT,ACE
601,VA,ACE
601,VI,ACE
601,VT,ACE
601,WA,ACE
601,WI,ACE
601,WV,ACE
601,WY,ACE
601,ZZ,ACE
950,AK,MWG
950,AL,MWG
950,AR,MWG
950,AZ,MWG
950,CA,MWG
950,CO,MWG
212,AL,ACA
212,AR,ACA
212,AZ,ACA
212,CA,ACA
212,CO,ACA
212,CT,ACA
212,DC,ACA
212,DE,ACA
269,SD,Independent
269,TN,Independent
269,TX,Independent
269,UT,Independent
269,VA,Independent
269,VI,Independent
269,VT,Independent
269,WA,Independent
269,WI,Independent
269,WV,Independent
269,WY,Independent
269,ZZ,Independent
270,AK,ACG
270,AL,ACG
270,AR,ACG
270,AZ,ACG
270,CA,ACG
270,CO,ACG
270,CT,ACG
270,DC,ACG
270,DE,ACG
270,FL,ACG
270,GA,ACG
270,HI,ACG
270,IA,ACG
195,NE,Independent
195,NH,Independent
195,NJ,Independent
195,NM,Independent
195,NV,Independent
195,OH,Independent
195,OK,Independent
195,OR,Independent
195,PA,Independent
195,PR,Independent
195,RI,Independent
195,SC,Independent
195,SD,Independent
195,TN,Independent
270,ID,ACG
270,IL,ACG
270,IN,ACG
270,KS,ACG
270,KY,ACG
270,LA,ACG
270,MA,ACG
270,MD,ACG
270,ME,ACG
270,MI,ACG
270,MN,ACG
270,NH,ACG
270,NJ,ACG
270,NM,ACG
258,CA,ACE
258,CO,ACE
258,CT,ACE
258,DC,ACE
258,DE,ACE
258,FL,ACE
258,GA,ACE
258,HI,ACE
258,IA,ACE
258,ID,ACE
258,IL,ACE
258,IN,ACE
258,KS,ACE
258,KY,ACE
258,LA,ACE
258,MA,ACE
258,MD,ACE
258,ME,ACE
258,MI,ACE
258,MN,ACE
258,MO,ACE
258,MS,ACE
258,MT,ACE
258,NC,ACE
258,ND,ACE
258,NE,ACE
258,NH,ACE
258,NJ,ACE
258,NM,ACE
258,NV,ACE
258,OH,ACE
258,OK,ACE
258,OR,ACE
258,PA,ACE
258,PR,ACE
258,RI,ACE
258,SC,ACE
217,TN,Independent
217,TX,Independent
243,NJ,ACG
243,NM,ACG
243,NV,ACG
243,OH,ACG
217,UT,Independent
217,VA,Independent
217,VI,Independent
217,VT,Independent
217,WA,Independent
217,WI,Independent
217,WV,Independent
217,WY,Independent
270,MO,ACG
270,MS,ACG
270,MT,ACG
270,NC,ACG
270,ND,ACG
270,NE,ACG
212,FL,ACA
212,GA,ACA
212,HI,ACA
212,IA,ACA
212,ID,ACA
269,PR,Independent
269,RI,Independent
269,SC,Independent
260,AL,Independent
260,AR,Independent
260,AZ,Independent
260,CA,Independent
260,CO,Independent
260,CT,Independent
066,ZZ,MWG
069,AK,ACG
069,AL,ACG
069,AR,ACG
069,AZ,ACG
069,CA,ACG
069,CO,ACG
069,CT,ACG
069,DC,ACG
069,DE,ACG
069,FL,ACG
069,GA,ACG
069,HI,ACG
069,IA,ACG
045,MD,AAA NE
045,ME,AAA NE
045,MI,AAA NE
045,MN,AAA NE
045,MO,AAA NE
045,MS,AAA NE
045,MT,AAA NE
045,NC,AAA NE
045,ND,AAA NE
045,NE,AAA NE
045,NH,AAA NE
045,NJ,AAA NE
045,NM,AAA NE
042,WI,AAA NE
042,WV,AAA NE
042,WY,AAA NE
042,ZZ,AAA NE
044,AK,Independent
044,AL,Independent
044,AR,Independent
044,AZ,Independent
044,CA,Independent
178,CO,Independent
178,CT,Independent
178,DC,Independent
178,DE,Independent
178,FL,Independent
178,GA,Independent
178,HI,Independent
178,IA,Independent
178,ID,Independent
178,IL,Independent
178,IN,Independent
178,KS,Independent
178,KY,Independent
178,LA,Independent
178,MA,Independent
178,MD,Independent
178,ME,Independent
178,MI,Independent
178,MN,Independent
178,MO,Independent
178,MS,Independent
178,MT,Independent
178,NC,Independent
178,ND,Independent
178,NE,Independent
178,NH,Independent
178,NJ,Independent
178,NM,Independent
178,NV,Independent
178,OH,Independent
178,OK,Independent
178,OR,Independent
178,PA,Independent
178,PR,Independent
178,RI,Independent
178,SC,Independent
178,SD,Independent
178,TN,Independent
178,TX,Independent
178,UT,Independent
128,OH,ACE
128,OK,ACE
128,OR,ACE
128,PA,ACE
128,PR,ACE
128,RI,ACE
128,SC,ACE
128,SD,ACE
128,TN,ACE
128,TX,ACE
128,UT,ACE
128,VA,ACE
128,VI,ACE
128,VT,ACE
127,ME,ACA
127,MI,ACA
127,MN,ACA
127,MO,ACA
127,MS,ACA
127,MT,ACA
127,NC,ACA
127,ND,ACA
127,NE,ACA
127,NH,ACA
127,NJ,ACA
127,NM,ACA
151,CA,ACE
151,CO,ACE
151,CT,ACE
151,DC,ACE
151,DE,ACE
151,FL,ACE
151,GA,ACE
151,HI,ACE
151,IA,ACE
151,ID,ACE
151,IL,ACE
151,IN,ACE
151,KS,ACE
151,KY,ACE
151,LA,ACE
151,MA,ACE
151,MD,ACE
151,ME,ACE
151,MI,ACE
151,MN,ACE
151,MO,ACE
151,MS,ACE
151,MT,ACE
151,NC,ACE
151,ND,ACE
151,NE,ACE
151,NH,ACE
151,NJ,ACE
158,VI,Independent
158,VT,Independent
158,WA,Independent
158,WI,Independent
158,WV,Independent
158,WY,Independent
158,ZZ,Independent
160,AK,Independent
160,AL,Independent
160,AR,Independent
160,AZ,Independent
160,CA,Independent
160,CO,Independent
036,WY,ACE
036,ZZ,ACE
065,WA,ACE
065,WI,ACE
065,WV,ACE
065,WY,ACE
065,ZZ,ACE
066,AK,MWG
066,AL,MWG
066,AR,MWG
066,AZ,MWG
066,CA,MWG
066,CO,MWG
066,CT,MWG
066,DC,MWG
066,DE,MWG
066,FL,MWG
066,GA,MWG
066,HI,MWG
066,IA,MWG
066,ID,MWG
066,IL,MWG
104,ZZ,Independent
111,AK,ACG
111,AL,ACG
111,AR,ACG
111,AZ,ACG
111,CA,ACG
111,CO,ACG
111,CT,ACG
111,DC,ACG
111,DE,ACG
111,FL,ACG
111,GA,ACG
111,HI,ACG
111,IA,ACG
111,ID,ACG
111,IL,ACG
111,IN,ACG
111,KS,ACG
111,KY,ACG
111,LA,ACG
111,MA,ACG
111,MD,ACG
111,ME,ACG
111,MI,ACG
111,MN,ACG
111,MO,ACG
111,MS,ACG
111,MT,ACG
111,NC,ACG
057,ID,Independent
057,IL,Independent
057,IN,Independent
057,KS,Independent
057,KY,Independent
057,LA,Independent
075,OH,AAA NE
075,OK,AAA NE
075,OR,AAA NE
075,PA,AAA NE
075,PR,AAA NE
075,RI,AAA NE
075,SC,AAA NE
075,SD,AAA NE
075,TN,AAA NE
075,TX,AAA NE
075,UT,AAA NE
075,VA,AAA NE
075,VI,AAA NE
075,VT,AAA NE
075,WA,AAA NE
075,WI,AAA NE
075,WV,AAA NE
075,WY,AAA NE
075,ZZ,AAA NE
057,WV,Independent
057,WY,Independent
057,ZZ,Independent
065,AK,ACE
065,AL,ACE
065,AR,ACE
065,AZ,ACE
065,CA,ACE
065,CO,ACE
065,CT,ACE
065,DC,ACE
065,DE,ACE
065,FL,ACE
065,GA,ACE
065,HI,ACE
065,IA,ACE
065,ID,ACE
065,IL,ACE
065,IN,ACE
065,KS,ACE
065,KY,ACE
078,AK,Independent
078,AL,Independent
078,AR,Independent
078,AZ,Independent
078,CA,Independent
078,CO,Independent
078,CT,Independent
078,DC,Independent
078,DE,Independent
078,FL,Independent
078,GA,Independent
222,CA,Independent
222,CO,Independent
222,CT,Independent
222,DC,Independent
222,DE,Independent
222,FL,Independent
222,GA,Independent
222,HI,Independent
222,IA,Independent
222,ID,Independent
222,IL,Independent
222,IN,Independent
222,KS,Independent
222,KY,Independent
222,LA,Independent
222,MA,Independent
222,MD,Independent
222,ME,Independent
222,MI,Independent
222,MN,Independent
222,MO,Independent
222,MS,Independent
222,MT,Independent
222,NC,Independent
222,ND,Independent
222,NE,Independent
222,NH,Independent
222,NJ,Independent
222,NM,Independent
222,NV,Independent
222,OH,Independent
222,OK,Independent
222,OR,Independent
222,PA,Independent
222,PR,Independent
222,RI,Independent
222,SC,Independent
222,SD,Independent
222,TN,Independent
222,TX,Independent
222,UT,Independent
222,VA,Independent
222,VI,Independent
222,VT,Independent
222,WA,Independent
222,WI,Independent
260,DC,Independent
260,DE,Independent
260,FL,Independent
260,GA,Independent
260,HI,Independent
260,IA,Independent
260,ID,Independent
260,IL,Independent
260,IN,Independent
260,KS,Independent
260,KY,Independent
260,LA,Independent
217,CT,Independent
217,DC,Independent
217,DE,Independent
217,FL,Independent
217,GA,Independent
217,HI,Independent
217,IA,Independent
217,ID,Independent
217,IL,Independent
217,IN,Independent
217,KS,Independent
217,KY,Independent
217,LA,Independent
217,MA,Independent
217,MD,Independent
217,ME,Independent
217,MI,Independent
217,MN,Independent
217,MO,Independent
217,MS,Independent
217,MT,Independent
217,NC,Independent
217,ND,Independent
217,NE,Independent
217,NH,Independent
217,NJ,Independent
217,NM,Independent
217,NV,Independent
217,OH,Independent
217,OK,Independent
217,OR,Independent
217,PA,Independent
217,PR,Independent
217,RI,Independent
217,SC,Independent
217,SD,Independent
260,MA,Independent
260,MD,Independent
008,MN,AAA NE
008,MO,AAA NE
008,MS,AAA NE
008,MT,AAA NE
008,NC,AAA NE
008,ND,AAA NE
023,ID,Independent
023,IL,Independent
023,IN,Independent
023,KS,Independent
023,KY,Independent
023,LA,Independent
023,MA,Independent
023,MD,Independent
023,ME,Independent
023,MI,Independent
023,MN,Independent
023,MO,Independent
018,FL,ACE
018,GA,ACE
018,HI,ACE
018,IA,ACE
018,ID,ACE
018,IL,ACE
018,IN,ACE
018,KS,ACE
018,KY,ACE
018,LA,ACE
018,MA,ACE
018,MD,ACE
018,ME,ACE
018,MI,ACE
018,MN,ACE
018,MO,ACE
018,MS,ACE
018,MT,ACE
018,NC,ACE
018,ND,ACE
018,NE,ACE
018,NH,ACE
018,NJ,ACE
018,NM,ACE
018,NV,ACE
018,OH,ACE
018,OK,ACE
018,OR,ACE
018,PA,ACE
018,PR,ACE
018,RI,ACE
018,SC,ACE
018,SD,ACE
018,TN,ACE
018,TX,ACE
018,UT,ACE
018,VA,ACE
018,VI,ACE
018,VT,ACE
018,WA,ACE
018,WI,ACE
008,NE,AAA NE
008,NH,AAA NE
008,NJ,AAA NE
008,NM,AAA NE
008,NV,AAA NE
008,OH,AAA NE
008,OK,AAA NE
008,OR,AAA NE
008,PA,AAA NE
008,PR,AAA NE
008,RI,AAA NE
042,OK,AAA NE
042,OR,AAA NE
042,PA,AAA NE
042,PR,AAA NE
042,RI,AAA NE
042,SC,AAA NE
042,SD,AAA NE
042,TN,AAA NE
042,TX,AAA NE
042,UT,AAA NE
042,VA,AAA NE
042,VI,AAA NE
042,VT,AAA NE
042,WA,AAA NE
177,RI,Independent
177,SC,Independent
177,SD,Independent
177,TN,Independent
177,TX,Independent
177,UT,Independent
177,VA,Independent
177,VI,Independent
177,VT,Independent
177,WA,Independent
177,WI,Independent
177,WV,Independent
177,WY,Independent
113,ME,ACG
113,MI,ACG
113,MN,ACG
113,MO,ACG
113,MS,ACG
113,MT,ACG
113,NC,ACG
113,ND,ACG
113,NE,ACG
113,NH,ACG
113,NJ,ACG
113,NM,ACG
113,NV,ACG
113,OH,ACG
113,OK,ACG
113,OR,ACG
057,MN,Independent
057,MO,Independent
057,MS,Independent
057,MT,Independent
057,NC,Independent
057,ND,Independent
057,NE,Independent
057,NH,Independent
057,NJ,Independent
057,NM,Independent
057,NV,Independent
057,OH,Independent
057,OK,Independent
057,OR,Independent
160,GA,Independent
160,HI,Independent
160,IA,Independent
160,ID,Independent
160,IL,Independent
160,IN,Independent
160,KS,Independent
160,KY,Independent
160,LA,Independent
160,MA,Independent
160,MD,Independent
160,ME,Independent
160,MI,Independent
160,MN,Independent
160,MO,Independent
160,MS,Independent
160,MT,Independent
160,NC,Independent
160,ND,Independent
160,NE,Independent
160,NH,Independent
160,NJ,Independent
160,NM,Independent
160,NV,Independent
160,OH,Independent
160,OK,Independent
160,OR,Independent
160,PA,Independent
160,PR,Independent
160,RI,Independent
160,SC,Independent
160,SD,Independent
160,TN,Independent
160,TX,Independent
160,UT,Independent
113,PA,ACG
113,PR,ACG
113,RI,ACG
113,SC,ACG
065,PR,ACE
065,RI,ACE
188,ID,Independent
188,IL,Independent
188,IN,Independent
188,KS,Independent
188,KY,Independent
188,LA,Independent
188,MA,Independent
188,MD,Independent
188,ME,Independent
049,AZ,ACG
049,CA,ACG
049,CO,ACG
049,CT,ACG
049,DC,ACG
049,DE,ACG
049,FL,ACG
049,GA,ACG
049,HI,ACG
049,IA,ACG
049,ID,ACG
049,IL,ACG
049,IN,ACG
049,KS,ACG
049,KY,ACG
049,LA,ACG
049,MA,ACG
049,MD,ACG
049,ME,ACG
049,MI,ACG
049,MN,ACG
049,MO,ACG
049,MS,ACG
049,MT,ACG
049,NC,ACG
049,ND,ACG
049,NE,ACG
049,NH,ACG
049,NJ,ACG
049,NM,ACG
049,NV,ACG
049,OH,ACG
049,OK,ACG
049,OR,ACG
049,PA,ACG
049,PR,ACG
049,RI,ACG
049,SC,ACG
049,SD,ACG
049,TN,ACG
049,TX,ACG
178,VA,Independent
178,VI,Independent
178,VT,Independent
178,WA,Independent
178,WI,Independent
178,WV,Independent
178,WY,Independent
178,ZZ,Independent
188,AK,Independent
188,AL,Independent
188,AR,Independent
188,AZ,Independent
188,CA,Independent
188,CO,Independent
188,CT,Independent
188,DC,Independent
188,DE,Independent
188,FL,Independent
116,IN,Independent
116,KS,Independent
116,KY,Independent
116,LA,Independent
116,MA,Independent
116,MD,Independent
116,ME,Independent
116,MI,Independent
238,MS,Independent
238,MT,Independent
238,NC,Independent
238,ND,Independent
238,NE,Independent
238,NH,Independent
238,NJ,Independent
238,NM,Independent
238,NV,Independent
238,OH,Independent
238,OK,Independent
238,OR,Independent
238,PA,Independent
238,PR,Independent
238,RI,Independent
238,SC,Independent
238,SD,Independent
238,TN,Independent
238,TX,Independent
238,UT,Independent
238,VA,Independent
238,VI,Independent
238,VT,Independent
238,WA,Independent
238,WI,Independent
238,WV,Independent
238,WY,Independent
238,ZZ,Independent
240,AK,AAA NE
240,AL,AAA NE
240,AR,AAA NE
240,AZ,AAA NE
240,CA,AAA NE
240,CO,AAA NE
240,CT,AAA NE
240,DC,AAA NE
240,DE,AAA NE
240,FL,AAA NE
240,GA,AAA NE
240,HI,AAA NE
240,IA,AAA NE
116,MN,Independent
116,MO,Independent
116,MS,Independent
116,MT,Independent
116,NC,Independent
116,ND,Independent
116,NE,Independent
240,ID,AAA NE
240,IL,AAA NE
240,IN,AAA NE
240,KS,AAA NE
240,KY,AAA NE
219,AZ,Independent
219,CA,Independent
219,CO,Independent
219,CT,Independent
044,CO,Independent
044,CT,Independent
044,DC,Independent
044,DE,Independent
044,FL,Independent
044,GA,Independent
044,HI,Independent
044,IA,Independent
044,ID,Independent
044,IL,Independent
044,IN,Independent
044,KS,Independent
044,KY,Independent
045,NV,AAA NE
133,VT,ACA
057,SC,Independent
057,SD,Independent
057,TN,Independent
057,TX,Independent
057,UT,Independent
057,VA,Independent
057,VI,Independent
227,VT,ACE
227,WA,ACE
227,WI,ACE
227,WV,ACE
227,WY,ACE
227,ZZ,ACE
238,AK,Independent
238,AL,Independent
238,AR,Independent
238,AZ,Independent
238,CA,Independent
238,CO,Independent
238,CT,Independent
238,DC,Independent
219,RI,Independent
219,SC,Independent
219,SD,Independent
219,TN,Independent
219,TX,Independent
219,UT,Independent
219,VA,Independent
219,VI,Independent
219,VT,Independent
219,WA,Independent
219,WI,Independent
219,WV,Independent
219,WY,Independent
219,ZZ,Independent
238,DE,Independent
238,FL,Independent
238,GA,Independent
238,HI,Independent
238,IA,Independent
238,ID,Independent
238,IL,Independent
238,IN,Independent
238,KS,Independent
238,KY,Independent
238,LA,Independent
238,MA,Independent
222,AK,Independent
222,AL,Independent
222,AR,Independent
222,AZ,Independent
188,OK,Independent
188,OR,Independent
188,PA,Independent
188,PR,Independent
188,RI,Independent
177,ZZ,Independent
178,AK,Independent
178,AL,Independent
178,AR,Independent
178,AZ,Independent
178,CA,Independent
111,OK,ACG
111,OR,ACG
111,PA,ACG
111,PR,ACG
111,RI,ACG
189,IA,Independent
189,ID,Independent
189,IL,Independent
189,IN,Independent
189,KS,Independent
189,KY,Independent
189,LA,Independent
189,MA,Independent
189,MD,Independent
189,ME,Independent
189,MI,Independent
189,MN,Independent
189,MO,Independent
189,MS,Independent
189,MT,Independent
189,NC,Independent
189,ND,Independent
189,NE,Independent
189,NH,Independent
189,NJ,Independent
189,NM,Independent
189,NV,Independent
189,OH,Independent
189,OK,Independent
189,OR,Independent
189,PA,Independent
189,PR,Independent
047,PA,ACG
047,PR,ACG
047,RI,ACG
047,SC,ACG
047,SD,ACG
047,TN,ACG
047,TX,ACG
047,UT,ACG
047,VA,ACG
047,VI,ACG
047,VT,ACG
047,WA,ACG
047,WI,ACG
047,WV,ACG
047,WY,ACG
047,ZZ,ACG
049,AK,ACG
049,AL,ACG
049,AR,ACG
066,IN,MWG
066,KS,MWG
066,KY,MWG
066,LA,MWG
066,MA,MWG
066,MD,MWG
066,ME,MWG
066,MI,MWG
066,MN,MWG
074,WI,AAA NE
074,WV,AAA NE
074,WY,AAA NE
074,ZZ,AAA NE
075,AK,AAA NE
075,AL,AAA NE
075,AR,AAA NE
071,SC,Independent
071,SD,Independent
071,TN,Independent
071,TX,Independent
071,UT,Independent
071,VA,Independent
071,VI,Independent
071,VT,Independent
071,WA,Independent
071,WI,Independent
071,WV,Independent
071,WY,Independent
071,ZZ,Independent
074,AK,AAA NE
074,AL,AAA NE
074,AR,AAA NE
074,AZ,AAA NE
074,CA,AAA NE
074,CO,AAA NE
075,AZ,AAA NE
075,CA,AAA NE
075,CO,AAA NE
075,CT,AAA NE
075,DC,AAA NE
075,DE,AAA NE
075,FL,AAA NE
075,GA,AAA NE
075,HI,AAA NE
075,IA,AAA NE
075,ID,AAA NE
075,IL,AAA NE
075,IN,AAA NE
075,KS,AAA NE
075,KY,AAA NE
075,LA,AAA NE
164,MA,ACA
164,MD,ACA
164,ME,ACA
164,MI,ACA
164,MN,ACA
164,MO,ACA
164,MS,ACA
164,MT,ACA
164,NC,ACA
164,ND,ACA
164,NE,ACA
164,NH,ACA
164,NJ,ACA
164,NM,ACA
164,NV,ACA
164,OH,ACA
164,OK,ACA
164,OR,ACA
164,PA,ACA
164,PR,ACA
164,RI,ACA
164,SC,ACA
164,SD,ACA
164,TN,ACA
164,TX,ACA
164,UT,ACA
069,ID,ACG
069,IL,ACG
069,IN,ACG
069,KS,ACG
069,KY,ACG
069,LA,ACG
069,MA,ACG
069,MD,ACG
069,ME,ACG
069,MI,ACG
069,MN,ACG
069,MO,ACG
069,MS,ACG
069,MT,ACG
069,NC,ACG
069,ND,ACG
069,NE,ACG
069,NH,ACG
069,NJ,ACG
176,ND,ACA
176,NE,ACA
176,NH,ACA
176,NJ,ACA
176,NM,ACA
176,NV,ACA
176,OH,ACA
176,OK,ACA
075,MA,AAA NE
075,MD,AAA NE
075,ME,AAA NE
074,CT,AAA NE
074,DC,AAA NE
074,DE,AAA NE
074,FL,AAA NE
074,GA,AAA NE
074,HI,AAA NE
069,NM,ACG
069,NV,ACG
188,GA,Independent
188,HI,Independent
188,IA,Independent
066,MO,MWG
066,MS,MWG
066,MT,MWG
066,NC,MWG
258,VI,ACE
258,VT,ACE
258,WA,ACE
258,WI,ACE
258,WV,ACE
258,WY,ACE
258,ZZ,ACE
260,AK,Independent
263,MI,ACA
263,MN,ACA
263,MO,ACA
263,MS,ACA
263,MT,ACA
263,NC,ACA
263,ND,ACA
263,NE,ACA
263,NH,ACA
263,NJ,ACA
263,NM,ACA
263,NV,ACA
263,OH,ACA
263,OK,ACA
263,OR,ACA
263,PA,ACA
263,PR,ACA
263,RI,ACA
263,SC,ACA
263,SD,ACA
263,TN,ACA
263,TX,ACA
263,UT,ACA
263,VA,ACA
263,VI,ACA
263,VT,ACA
263,WA,ACA
263,WI,ACA
263,WV,ACA
263,WY,ACA
263,ZZ,ACA
269,AK,Independent
269,AL,Independent
269,AR,Independent
269,AZ,Independent
269,CA,Independent
269,CO,Independent
269,CT,Independent
269,DC,Independent
269,DE,Independent
269,FL,Independent
269,GA,Independent
269,HI,Independent
263,HI,ACA
263,IA,ACA
263,ID,ACA
263,IL,ACA
263,IN,ACA
